Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,PS
10 orang terkaya indo. 1 sampai 5 bukan orang indonesia . tapi orang cina . ngerih kalo indonesia kaya singapur nanti yang pribumi di usir,1,0,0,1,0,1,0,0,0,0,1,0,0
yg menolak sweeping pekerja china komunis itu antek komunis bro apalagi yg melegalkan dan membuka pintu untuk mereka bisa masuk,1,0,0,1,0,1,0,0,0,0,1,0,0
"USER USER yang bikin Reklamasi kunjungan anda,yg dapat duit dari para cukong junjungan anda..USER nyetop eh dibilang lanjut..sipit songong!!'",1,1,1,0,0,1,0,0,0,1,0,0,0
USER USER Etnis cina memang ada yg ikut berjuang tapi lebih sangat banyak yg jadi penghianat jd antek belanda..,1,0,0,1,0,1,0,0,0,0,1,0,0
USER USER biasa mereka itulah para antek antek zionis dan komunis,1,0,0,1,1,1,0,0,0,0,1,0,0
"Kejar setoran ke cina sebelum pak Djarot lengser. Rezim jongos cina sangat membahayakan bangsa & negara, hukum, UU dan Konstitusi dilabrak",1,1,1,0,0,1,0,0,0,1,0,0,0
RT USER USER BADMINTON PUTRI INDONESIA KOK KALAH SAMA JEPANG N CINA ...MEREKA BERMAIN LEPAS TIDAK GAMPANG MENYERAH KOMUNIS SEENAKNYA DI SINI,1,0,0,1,0,1,0,0,0,0,1,0,0
Berbanding lurus dengan kebijakan rezim ini bermesraan dg cina produsen terbesar narkotika yg masuk ke Indonesia URL,1,0,0,1,0,1,0,0,0,0,1,0,0
USER USER Soalnya kurikulum tentang kecintaan indonesia dihapuskan diganti dgn kurikulum kecintaan cina,1,0,0,1,0,1,0,0,0,0,1,0,0
RT USER Ternyata indonesia sdah jd anggota negara persemakmuran Cina. Iya yg makmur cinanya,1,0,0,1,0,1,0,0,0,0,1,0,0
USER Orang keturunan Cina jadi gubernur aja bermasalah di Indonesia ga usah ngomong orang Padang jd presiden Singapur USER,1,0,1,0,0,1,0,0,0,1,0,0,0
RT USER: USER USER USER kafir PKI nyamar jd islam dia. yg jelek2in jkw itu kafir PKI smua.,1,1,0,1,1,1,0,0,0,0,1,0,0
RT USER: Hanya antek cina yg tdk percaya komunis sprt orang ini musuh dan pembantai muslim URL,1,0,1,0,1,1,0,0,0,1,0,0,0
RT USER USER Para jendral propaganda mereka perang propaganda dgn jualan utamanya pki dan cinaisasi..,1,0,0,1,0,1,0,0,0,0,1,0,0
teriak-teriak pki ganyang... Lo sholat kagak... Ngaji kagak... Lu punya tuhan ga? Jgn2 lu sendiri yg pki... URL,1,0,1,0,0,1,0,0,0,1,0,0,0
Antek komunis nya jelas sekali... Yang teriak huuuu ke Bp. Taufik Ismail -hafizhahullah URL,1,0,0,1,0,1,0,0,0,0,1,0,0
PKI now= PKS FPI HTI FUI saracen dibayar u demo-demo u fitnah&provokasi sara JokAhok.dibayar o sby wowo ht ts dgn isiu istana procina pki&anti Islam,1,0,0,1,1,1,0,0,0,0,1,0,0
USER Cina Senang Indonesia Susah........candaan si encek pendiri CSIS Harry tjan silalahi di thn 80 an,1,0,0,1,0,1,0,0,0,0,1,0,0
IKLANAHOKJAHAT AHOK MENCIPTAKAN BARA API ANTARA RAKYAT PRIBUMI DENGAN TIONGHOA YG DIBALUT DENGAN PHOBIA.... AHOK KAFIR RASIS...,1,1,1,0,1,1,0,0,0,1,0,0,0
Mari Rebut Kembali Posisi untuk Pekerja Lokal ???????; .; .; #TKACinaTakTerkendali; #MayDay2018; #HariBuruh2018; #2019GantiPresiden #GantiPresiden2019,1,0,0,1,0,1,0,0,0,0,1,0,0
RT USER USER USER Hahaha tereak2 cina lu gak ngaca ye junjungan lu itu keturunan etnis ape ?,1,0,1,0,0,1,0,0,0,1,0,0,0
Setuju. Musuh kita adlh teroris Budha Myanmar baik para biksu &amp; militer nya. Tp Borobudur adlh warisan leluhur kita URL,1,0,0,1,1,1,0,0,0,0,1,0,0
lagi Tenaga kerja asal Cina melecehkan lambang Negara Indonesia: URL melalui USER,1,0,0,1,0,1,0,0,0,0,1,0,0
"USER Yg milih cebong, liberal tengik, sekularisme,, dan segelintir antek,'",1,1,0,1,0,1,0,0,0,0,1,0,0
awas ini Proyek PKI CINA KOMUNIS,1,0,0,1,0,1,0,0,0,0,1,0,0
Kok bs pake buruh Cina? Kan rakyat sendiri bnyak pngangguran.Dasar rejim kodok!,1,1,1,0,0,1,0,0,0,1,0,0,0
kebiadaban ahok cina kafir anak2 rakyat kecil pribumi dan ibu2 islam semua digusur dari rumahnya serta kehidupannya,1,1,1,0,1,1,0,0,0,1,0,0,0
USER selamat datang rezim Komunis Anti Islam,1,0,1,0,1,1,0,0,0,1,0,0,0
USER USER Bubarkan acara PKI!!!!,1,0,0,1,0,1,0,0,0,0,0,1,0
USER Artinya kecebobg itu antek komunis,1,1,0,1,0,1,0,0,0,0,1,0,0
ganyang pki bersama tni ad URL,1,0,0,1,0,1,0,0,0,0,0,1,0
"Bagi cina,RI negara masa depannya.75%tanah dikuasai.siap usir pribumi dg dewa perang USER USER USER",1,0,0,1,0,1,0,0,0,0,1,0,0
RT USER baby kafir budha teroris myanmar,1,1,0,1,1,1,0,0,0,0,1,0,0
USER USER Anjing komunis penista Islam!!!',1,1,1,0,1,1,0,0,0,1,0,0,0
USER Karena yg doyan teriak saya pancasila saya indonesia kebanyakan adalah komunis cina dan antek anteknya,1,0,0,1,0,1,0,0,0,0,1,0,0
USER Cuman tokoh Gusdur presiden yg mrngakui warga cina jadi WNI dan ahir nya indonesia sampek bener2 mw d kuasai oleh cina.....,1,0,1,0,0,1,0,0,0,1,0,0,0
RT USER: Hanya pemerintah dan negara komunis tdk mengakui Pancasila tidak bertuhan yang tidak peduli amanat penderitaan rakyat.,1,0,0,1,0,1,0,0,0,0,1,0,0
USER USER USER Bodat KOMUNIS piaraan CINA LOLENG kau',1,1,1,0,0,1,0,0,0,1,0,0,0
RT USER USER Pasti ada hubungannya sama partai komunis dari Cina ini rezim antek antek aseng!,1,0,0,1,0,1,0,0,0,0,1,0,0
RT USER: USER ada PKI kali nyusup diacara ente min ... massa pada teriak ganyang PKI ..,1,0,0,1,0,1,0,0,0,0,1,0,0
Netijen : Jokowi Diktator Jokowi Pro Cina Jokowi Tidak Pro Rakyat,1,0,1,0,0,1,0,0,0,1,0,0,0
ga tau malu nih cina harus angkat kaki di istana !,1,0,0,1,0,1,0,0,0,0,1,0,0
USER Jangan sipit sipit ntar jadi bantet kayak seungmin.',1,1,1,0,0,1,0,0,0,1,0,0,0
RT USER hahaha antek komunis kelojotan menjelang 30/sept... Kecebong adalah anak PKI!!!!,1,1,0,1,0,1,0,0,0,0,1,0,0
CWE CAKEP TP BEGO.PANTES GK LAKU.SI AHOK CINA BAU TAI.MAKAN BUBUR ENCER.AHOK FAHAM KOMUNIS.MENISTA ISLAM & KRISTEN,1,1,1,0,1,1,0,0,0,1,0,0,0
"Minoritas mana yg tertindas di Indonesia, cina bahagia aja kok",1,0,0,1,0,1,0,0,0,0,1,0,0
Ingat gak dengan demo teroris botak Myanmar arah nya mau turunkan jokowi,1,0,0,1,0,1,0,0,0,0,1,0,0
Lepastu expect boleh lepas tangan semua kerja yg lecturer bagi apelancau sial cina ni',1,1,1,0,0,1,0,0,0,1,0,0,0
"USER USER Yang Nulis macam tweet kau ini biasanya Kapirun, manufikun, bau-bau PKI, paling ngaku Aku pancasila, paling ngaku Aku Indonesia..tapi Mentalnya Mental Kachung!'",1,1,1,0,1,1,0,0,0,1,0,0,0
Dasar jd cina kok goblok mau aja bayarin kucing gembrot model gtuan',1,1,1,0,0,1,0,0,0,1,0,0,0
"Memang tidak semua orang kiri (Komunis, Sosialis, Marxis) itu bermental penghianat , ajaran anti agama mereka buang. \n\nTapi perbandingan nya 1 : 99'",1,0,0,1,1,1,0,0,0,0,1,0,0
Memang bukan Partai yg dibangkitkan tp faham Komunis yg ingin bangkitkan dan ditanamkan oleh rezim ini pak...,1,0,1,0,0,1,0,0,0,1,0,0,0
RT USER USER PARTAI PKI INDONESIA PERTAMA SIAPAKAH NAMANYA.AJARAN INI DATANG DARI CINA RUSIA.PKI PENGKHIANAT PANCASILA,1,0,0,1,0,1,0,0,0,0,0,1,0
USER : Si AHOAK USER CINA ANJING KAFIR PENISTA AGAMA ISLAM....!!!,1,1,1,0,1,1,0,0,0,1,0,0,0
"USER Penjelasan sy bukan FITNAH, silahkan DIBANTAH USER Apollinaris Darmawan Sebut Al-Quran Kitab Sampah",1,1,0,1,1,0,0,0,0,0,1,0,0
Pak Lukman mau menjelaskan Indonesia Baru Tanpa Islam masih perlu bicara move on terlebih dulu,1,0,0,1,1,0,0,0,0,0,1,0,0
FEKAES.FPIE.DKK TERIAK FITNAH ORG PKI ANTEK ASING/ASENG YG PASANG MERAH PUTIH TERBALIK SIAPA YG FANS ASING ISIS ALQAEDA.DLL SIAPA,1,0,0,1,1,0,0,0,0,0,1,0,0
Lebih 700 rumah &amp; Masjid Rohingya dibakar Teroris Budha di Baggona (14/9).,1,0,0,1,1,0,0,0,0,0,1,0,0
USER USER USER Mereka kira yg dibantai budha teroris Rohingya itu bukan manusia,1,0,0,1,1,0,0,0,0,0,1,0,0
USER bukannya stigma babi itu milik tuhan elu si ahok kafir,1,1,1,0,1,0,0,0,0,1,0,0,0
Menyebut rezim anti islam tapi semangat banget daftar cpns. Mau-maunya jadi abdi negara yang anti islam~,1,0,1,0,1,0,0,0,0,1,0,0,0
USER USER USER Syamsir alam muslim kan?\nKnp dia hina ulama?...',1,0,1,0,1,0,0,0,0,1,0,0,0
"Ayo Muslim Indonesia, jangan hanya berani penggal kafir, beranilah diskusi baik2, mana MUI, NU, Muhammadiyah, ICMI?",1,0,0,1,1,0,0,0,0,0,1,0,0
"USER USER Sementara itu ada yg menyebut dirinya partai dakwah, eh pemimpin nya korupsi.......itu tak lbh baik dari PKI'",1,0,0,1,1,0,0,0,0,0,1,0,0
"Sdh pasti MUAK, emang dah paling enak 2019JokowiEnd hbs dah kriminalisasi thd umat islam.",1,0,1,0,1,0,0,0,0,1,0,0,0
2) BHINEKA MENURUT ISLAM ITU ARTINYA MEMPERLAKUKAN KAFIR SEBAGAI DHIMMI YANG HAKNYA DIINJAK-INJAK,1,0,0,1,1,0,0,0,0,0,1,0,0
USER USER Memahami hadits jgn sepotong2 ntar mulutnya bau pesing \xf0\x9f\x98\x82. Pelajari awal mula kenapa itu ada hadits Air Kencing Onta \xf0\x9f\x98\x81',1,1,1,0,1,0,0,0,0,1,0,0,0
"USER USER USER yg jelas krn bukan org2nya Ahok atau P Jokowi, dianggap bkan menghina islam tp cuma kepeleset lidah saja, itulah kalau bela2 agama cuma diniatkan menghajar lawan politik... agama ko jd alat transaksipolitik, memal",1,0,1,0,1,0,0,0,0,1,0,0,0
"Buzzer parpol pada sibuk naiking rating parpolnya. \n\nLiberal, syiah &amp; komunis sibuk jualan sekte agamanya. \n\nCebi sibuk jualan junjungannya 2 periode. \n\nBani Jamban masih sibuk muja2 Napi transparan. \n\nSebagian besar lalai akan ""waktu""'",1,1,0,1,1,0,0,0,0,0,1,0,0
RT USER: USER hahaha jelas2 buat pilkada dasar polisi made in cina pelindung penista agama,1,1,0,1,1,1,0,0,0,0,1,0,0
USER itu yg cewe pake kerudung ngapain ya? Setiap kali konfrensi pers ada aja.. Pencitraan Islami kaliiii... Bwahaha..!!,1,0,1,0,1,0,0,0,0,1,0,0,0
"USER USER Lawan kita adalah Yahudi Zionis,semua harus fokus ke sana,tuh liat betapa rukunnya sesama orang Yahudi meski beda aliran. Kl kita sesama muslim ndak rukun,gimana mau menang lawan Yahudi???,!!!'",1,0,0,1,1,0,0,0,0,0,1,0,0
"USER Pak USER penjelasan berikut untuk mendorong Anda, mau mengklarifikasi kebenaran 25 Nabi Islam",1,0,0,1,1,0,0,0,0,0,1,0,0
Mengapa menggunakan bahasa Arab? Bukankah Tuhan YME menurut Pancasila berbahasa Indonesia?,1,0,0,1,1,0,0,0,0,0,1,0,0
"Ayo Mas Goen, serukan kepada semua Muslim, BERHENTI nyembah Allah SWT benci kafir, mari kita hidup saling mengasihi",1,0,0,1,1,0,0,0,0,0,1,0,0
"Anda menghina Islam, Muhammad tidak tahu budi terhadap sukunya sendiri, mengajar solat minta pahala dari Allah SWT",1,0,0,1,1,0,0,0,0,0,1,0,0
"Tl;dr\n\nMula2 omputeh babi tu pertikai azan. Pastu si hindu divya ni kata azan tu macam orang bodo jerit2 loudspeaker macam orang cirit. Pastu bila orang petik agama dia, dia play victim. Bodoh'",1,1,1,0,1,0,0,0,0,1,0,0,0
Yusril: Kelompok Islam Tertindas di Era Jokowi.? #Fakta #2019GantiPresiden,1,0,0,1,1,0,0,0,0,0,1,0,0
"Diduga Bawa Kabur Uang Calon Jemaah, Dirut Travel Umroh Dipolisikan >Jika Allah SWT Tuhan sdh kena azab paling pedih",1,0,0,1,1,0,0,0,0,0,1,0,0
USER Giliran bela Ahok yg tau kapir atau bukan cuma Tuhan. Tapi urusan sorga dia yg kapling.\n\n#LiberalKocak #inusGelo',1,1,1,0,1,0,0,0,0,1,0,0,0
"USER USER Banyak yg kapir tuh lae menterinya mahatir... gak kebayang kalau disini byk kapir asing aseng yg jd menteri, bakal kena demo berjilid2 gak ya?'",1,1,0,1,1,0,0,0,0,0,1,0,0
USER Seperti doeloe kaum yahudi bermigrasi ke palestine bang ..apakah mirip di mari kalo iyaa kita musti sabar nunggu #2019GantiPresiden',1,0,0,1,1,0,0,0,0,0,1,0,0
USER Inikan rezim anti Islam yah jd kita kudu ngertilah,1,0,1,0,1,0,0,0,0,1,0,0,0
"Memakai Cara Licik Membuat Akun Palsu dan Menyebarkannya, Kemudian Membully Akun Palsu Itu utk Membunuh Karakter Orang, adalah Salah Satu Cara PKI dan Orang Atheis Anti Allah dan Agama.; Sdh Diperingatkan Jendral Nasution Dahulu Kala.; Waspadai KOMUNIS dan",1,0,0,1,1,1,0,0,0,0,1,0,0
"USER Pendungaun Islam ke dirimu sangat mendalam, tidak ada kitab dari Tuhan, isi Quran OCEHAN Muhammad.",1,1,0,1,1,0,0,0,0,0,1,0,0
negara yg sesak penista pendajal agama TNI yg dicela. Baru simpatisannya.,1,0,0,1,1,0,0,0,0,0,1,0,0
jokowi tidak hormat terhadap muslim yg terzalimi,1,0,1,0,1,0,0,0,0,1,0,0,0
Sejak kepemimpinan jokowi banyak ormas yg tidak akur rakyat juga saling hujat dan menista agama di sosmed,1,0,1,0,1,0,0,0,0,1,0,0,0
"paling agendanya jg sama,tema boleh beda,tujuan ttp sama turunkan USER ,mau nya diperalat politik dgn kemasan agama",1,0,1,0,1,0,0,0,0,1,0,0,0
Ayat ini juga dikaji: penggallah kepala dan pancunglah tiap2 ujung jari mereka (8:12),1,0,0,1,1,0,0,0,0,0,1,0,0
"ini semua berawal dari AHOK JAMBAN yg dibela aparat, para kristen serta china kafir yang lain semakin berani menghi URL",1,1,0,1,1,0,0,0,0,0,1,0,0
"Al-Quran dan Sunah merintahkan perangi kafir, berakibat memecah belah bangsa",1,0,0,1,1,0,0,0,0,0,1,0,0
"Allah SWT memang bukan Tuhan, berwasiat bukti dungu & biadab",1,1,0,1,1,0,0,0,0,0,1,0,0
Budha Membunuhi Islam di Myanmar,1,0,0,1,1,0,0,0,0,0,1,0,0
"USER Hahahha klo kampret boleh mengatasnamakan umat sama ulama, knp pula klo cebong ga boleh??'",1,1,0,1,1,0,0,0,0,0,1,0,0
RT USER Nanti ada rezim Indonesia islam rezim amerika Kristen ujung-ujungnya islam vs budha vs Kristen vs hindu senang kah anda?,1,0,1,0,1,0,0,0,0,1,0,0,0
"USER USER mana gua menghina agama lain? Hahah otak model cebong kapir emang ngeles mulu, nyata2 lu yang hina2 islam. Sok mau ngatain agama orang aja bawa2 data, padahal otak gak nyampe dari awal. Goblok lo cebong kapir kebanyakan makan taik ah",1,1,1,0,1,0,0,0,0,1,0,0,0
USER USER Cuma kapir tulen yg milih fuckry',1,1,0,1,1,0,0,0,0,0,1,0,0
USER CAIR LAH KAU YA ANJING SYIAH....?? KENYANG KAU MAKAN UANG REZIM PKI... dasar SYIAH HARAM JADAH KAU ANJING...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,1,0,0,0,0,1,0,0,0
USER USER Apa mentang2 didanai kafir?\nApa mentang2 aparat pro?',1,1,1,0,1,0,0,0,0,1,0,0,0
"Anda orang Indoneisia, Pejabat Tingggi NKRI, mengapa salam dalam bahasa orang Arab, apa Bahasa Indonesia lbh rendah?",1,0,1,0,1,0,0,0,0,1,0,0,0
Rezim anti Islam pro komunis.. InsyaAllah kita akan saksikan kehancurannya.,1,0,1,0,1,1,0,0,0,1,0,0,0
PKI itu Ilusi Ancaman Nyata bagi NKRI adalah USER dan antek antek Neo Orba Plus FPI FUI dan kelompok khilafah pemuja ISIS. Waspada!,1,0,0,1,1,1,0,0,0,0,1,0,0
"Untuk pemerintah rezim tongkol, dan polisi tongkol; yang penting ulama dikasuskan ye ken?? #StopKriminalisasiUlama'",1,1,0,1,1,0,0,0,0,0,1,0,0
USER USER USER Memang dibentuk bani togel utk digerakan okeh cukong penunggang agama bukannn? \xf0\x9f\x98\x81',1,1,0,1,1,0,0,0,0,0,1,0,0
"Al Quran, Alkitab termasuk kitab suci, sdah saatnya pendukung siapa pun anda, membela kitab suci masing2 melawan orang ateis seperti Rocky ("",)",1,0,1,0,1,0,0,0,0,1,0,0,0
"USER Itu perbuatan kaum nasrani atau yahudi kali om, utk memecah belah umat muslim. Astagfirullah'",1,0,0,1,1,0,0,0,0,0,1,0,0
USER USER USER USER USER USER USER USER Yang bikin TL ajah masih pakai bahasa onta.\n\nsok loe pakai bahasa kafir.\n\nUSER',1,1,1,0,1,0,0,0,0,1,0,0,0
RT USER USER Umat Islam tu dibutuhkn kl pas pemilu aja..sesudah itu diinjak. Ayo kita blacklist partai politik dan rezim anti Islam.,1,0,0,1,1,0,0,0,0,0,0,1,0
ah itu perasaan ente aja. Bukti nya muslim rohingya di usir dari myanmar krn memperkosa gadis budha. Itu tanda nya BEJAT...!!!,1,1,0,1,1,0,0,0,0,0,1,0,0
"USER Pers harus mencerdaskan bangsa, LGBT bukan virus dan tidak berbahaya tapi Islam adalah virus yang berbahaya",1,1,0,1,1,0,0,0,0,0,1,0,0
"USER emang dipikirnya ada agama asli indonesia ?, Islam impor, kristen impor, hindu impor, budha impor, yahudi impor, bahkan komunisme pun impor, yg gak impor itu aliran animisme dan dinamisme, mau dipelihara lg aliran jahiliyah itu x ya ?'",1,0,1,0,1,0,0,0,0,1,0,0,0
USER Lahhh coba gubernur kafir pasti pada teriak nihh demo hahaha.',1,0,1,0,1,0,0,0,0,1,0,0,0
anies akan merangkul dua2nya untuk persatuan tidak spt ente dangkal & cekak intelektual hanya jadi budak ahok kafir.,1,1,1,0,1,0,0,0,0,1,0,0,0
Rezim anti islam..Sampai kpn kau zalimi ulama kami URL,1,0,1,0,1,0,0,0,0,1,0,0,0
"Anda DIBODOHI & DIPERBUDAK Islam, Muhammad MATI diracun USER USER USER USER badannya bau",1,1,0,1,1,0,0,0,0,0,1,0,0
"Setuju,,,klo tdk mau kita usir seluruh budha yg di indonesia...",1,0,0,1,1,0,0,0,0,0,1,0,0
"otak wc otak babi yg menerima ahok kafir & kamu, ahok kafir bkn sekedar menghina sdh anggap islam itu sampah",1,1,1,0,1,0,0,0,0,1,0,0,0
Sudah tak bisa dipungkiri lagi rezim jokowi adalah rezim anti islam.,1,0,1,0,1,0,0,0,0,1,0,0,0
Biadab banget ini jokowi pasti konspirasi musuh-musuh Islam!,1,1,1,0,1,0,0,0,0,1,0,0,0
USER\nAda aseng KOPLO pembela si PENISTA AGAMA yg durjana nyuruh org lain ngaji!,1,1,1,0,1,0,0,0,0,1,0,0,0
"USER USER Ustad dulu mondok di mana sih? Kok kerjaanya ngetweet, bikin status nyinyir terus. Tweeter punya kafir lo Stad.'",1,1,1,0,1,0,0,0,0,1,0,0,0
USER Rev 1: jgn pilih ulama yg DEKAT DG KAFIR dan MUNAFIK',1,1,1,0,1,0,0,0,0,1,0,0,0
RT USER: USER Klu rezim sdh berganti saja pulang. anti islam gak bisa dipercaya.,1,0,1,0,1,0,0,0,0,1,0,0,0
USER USER Kafir nyamar. Pemakan babi. Mulut sama dengan junjungannya yang PK di tolak.',1,1,1,0,1,0,0,0,0,1,0,0,0
USER Nu bodong (SAS) yg dukung Jokowi klo NU garis lurus ( KH Hasyim Azhari) tdk akan dukung jolowi,1,0,0,1,1,0,0,0,0,0,1,0,0
"RT USER: Prestasi Ahok, \nSelain mjadi mafia koruptor n penista agama, dirinya bhasil tenggelamkan JKT MELALUI congoran CEBON",1,1,1,0,1,0,0,0,0,1,0,0,0
"even dia ustaz, berserban berjubah putih, tapi kalau drive macam celaka, dia tetap tergolong dalam golongan babi ya anak anak.'",1,1,1,0,1,0,0,0,0,1,0,0,0
"Bentar lagi saya mau kultwit menanggapi pandangan USER soal fiksi. ; ; Saya tak setuju RG dikriminalisasi. Lawanlah ide dgn ide! ; ; Bahwa kaum sumbu pendek tumben ga koar2 menghujat RG dgn alasan penodaan agama, ya disyukuri aja. Mgkn mrk mau bela",1,0,0,1,1,0,0,0,0,0,1,0,0
Video Ahok Menghina Agama Kristen Agama Konyol #AhokPecahBelahBangsa,1,0,1,0,1,0,0,0,0,1,0,0,0
USER Gapain di pusing goblok aja elu nya mengexpose ZIONISME KEPARAT ITU JGN2 ELU YG EXPOSE BERITA KAYAK GINI ORANG GILA YG SENANGNYA MENGADUDOMBAKAN ORANG LAIN',1,1,1,0,1,0,0,0,0,1,0,0,0
"Allah SWT sangat berbatas, dungu & biadab tapi mengaku tak terbatas, maka harus dinegasi",1,1,0,1,1,0,0,0,0,0,1,0,0
USER USER USER USER Otak Bani Cebong emang 0 (kosong).\n\nSeorang Napi PENISTA AGAMA yg diselingkuhi istri 7 tahun lamanya &amp; jg bermulut jamban dipuja-puja bak dewa..\n\n^_^\n\n#CebongKoplo',1,1,1,0,1,0,0,0,0,1,0,0,0
lalu kepung YLHBI bubarkan HTI Iluni UI dstnya... URL,1,0,0,1,1,0,0,0,0,0,0,1,0
Ayo kita ajak Mas Goen beralih dari penyembah Allah SWT benci kafir jadi pembakar kemenyan,1,1,1,0,1,0,0,0,0,1,0,0,0
RT USER USER Jangan tertipu oleh kepolosan USER . Rezim anti islam. Politic_ID,1,0,1,0,1,0,0,0,0,1,0,0,0
USER Yg milih cebong kyai. Cebong seprt abu janda al kampret',1,1,1,0,1,0,0,0,0,1,0,0,0
35.Umat Islam harus selalu memiliki kriteria sendiri terhadap pilihan pemimpinnya. pemimpindarimasjid jangan pilih pemimpin non muslim,1,0,0,1,1,0,0,0,0,0,1,0,0
Babi haram babu halal hanya ulah Muhammad BEJAD mencatut nama Tuhan,1,1,0,1,1,0,0,0,0,0,1,0,0
USER USER ridwal kamil memang hebat dan top nggak kaya ahok tukang penista agama dan koruptor,1,1,1,0,1,0,0,0,0,1,0,0,0
USER Rezim represif anti Islam.,1,0,1,0,1,0,0,0,0,1,0,0,0
"USER USER Yang ngeles mulu bukanya lo cebong kapir haha otak gak nyampe, salah nangkep kalimat, ngata2in islam. Kebanyakan ngeles nih cebong kapir intoleran, sara, munafik, pemakan taik ahok peminum rendeman kolor oplos kencing onta hahaha'",1,1,1,0,1,0,0,0,0,1,0,0,0
Dimampusin aja udah tuh kunyuk penyembah lembu URL,1,1,1,0,1,0,0,0,0,1,0,0,0
"Apakah dgn pendapat keagamaan ini, ulama kt di MUI anti kebhinekaan atau ada yg menuduh utk mnghalangi si penista jd gubernur? #TahanPenista",1,0,1,0,1,0,0,0,0,1,0,0,0
"USER Pak USER Muhammad ngaku nabi akhir silahkan, tapi tak boleh merampas hak orang lain mengaku nabi",1,0,0,1,1,0,0,0,0,0,1,0,0
"USER USER USER Najib tokoh islam?? Islam pa munafik, korup dan zalim tu?? \nIslam palsu umno ada lh.'",1,1,1,0,1,0,0,0,0,1,0,0,0
"#kondoms\n\n*Me mau rewatch film marvel di tv*\n\nAyah: Kamu jangan nonton itu, itu tuh buatan yahudi! Orang islam gak boleh nonton yang ada unsur yahudinya!!!!!\n\nMe: ... Oke.\n\nSebel.'",1,0,0,1,1,0,0,0,0,0,1,0,0
"Anda DIBODOHI, DIJAJAH, DIPERBUDAK Islam, Tuhan sama bagi semua orang USER TUHAN yg layak di sembah siapa?",1,1,0,1,1,0,0,0,0,0,1,0,0
"USER Pak USER secepatnya Islam dinyatakan sesat dan menyesatkan, tidak perlu lagi ada bank syariah",1,1,0,1,1,0,0,0,0,0,1,0,0
USER USER Gimana Viktor yg beragama kristen dan ngancam mau bunuh orang Islam itu?!,1,0,1,0,1,0,0,0,0,1,0,0,0
"USER USER Bilangin aja sama itu si kunyuk USER, ga usah terlalu bynk omong, suruh dia cari kerja yg bener jgn jd calo politik yg ngejadiin agama buat tameng. Nte liat nanti karmanya.'",1,1,1,0,1,0,0,0,0,1,0,0,0
SUASANA STQ TINGKAT KABUPATEN NGADA . NTT . CUKUP DALAM MASDJID TANPA MIMBAR TANPA DANA . SWASEMBADA DARI UMAT ISLAM UNTUK BAWA NAMA PEMDA DALAM MTQ KE TINGKAT PROPINSI . NTT. MENYEDIHKAN .; #2019GantiPresiden,1,0,0,1,1,0,0,0,0,0,1,0,0
"Gue muslim g tersinggung untuk ngelaporin,nalarku mencerna fiksi dan fiktif.; Lagian kitab suci itu banyak multi arti tdk indentik.; Yg jelas disana tidak ; menyebutkan Al-quran.; Cuma cebong saja mmg dungu menalar ucapan USER .; #2019GantiPreside",1,1,0,1,1,0,0,0,0,0,1,0,0
"Jika tidak ada demo berjilid-jilid atas pernyataan USER soal kitab suci adalah fiksi, maka hampir bisa dipastikan tujuan utama gerakan ""Bela Islam"" berjilid-jilid versi 212 dst adalah motif politik untuk menjatuhkan Ahok. Ahok telah menjadi korban.",1,0,0,1,1,0,0,0,0,0,1,0,0
USER Pak USER pernyataan Din Syamsuddin harus jadi pintu masuk mencabut ijin semua pendidikan Islam,1,0,0,1,1,0,0,0,0,0,1,0,0
"Allah hu Barbar memang DUNGU & BIADAB Bang Fahri, Muslim tak mungkin hidup tanpa kafir, Anda pakai internet kan?",1,1,0,1,1,0,0,0,0,0,1,0,0
"USER Pak USER walau belum semua tahu Quran kitab sampah, Anda masih berani buat lomba nyanyi Quran?",1,1,0,1,1,0,0,0,0,0,1,0,0
"Allah SWT dungu & biadab mengajarkan Muhammad cocok2 penis dgn 9 istri, ayatnya ada di Quran",1,1,0,1,1,0,0,0,0,0,1,0,0
"USER Partai islam bro....yg benar benar tau dosanya...,bukan satu kasus ini tiga kasus,ternyata kaum munafikun lebih parah dr orang kafir...'",1,1,0,1,1,0,0,0,0,0,1,0,0
"Artikel Hj Siti Mahmudah mendungukan & membiadabkan bangsa, lihat ayat cocok2 penis dan kurung istri sampai mati",1,1,0,1,1,0,0,0,0,0,1,0,0
"FPI RENOVASI MASJID ITU SANGAT TEPAT, AHOK KAFIR KRISTEN NGAPAIN NGURUSI MASJID2 APA HUBUNGANNYA.....",1,1,0,1,1,0,0,0,0,0,1,0,0
Bagaimana perasaan walubi kalo umat budha di indonesia yg di usir dan di bantai???,1,0,0,1,1,0,0,0,0,0,1,0,0
"USER jangan kasih kendor....kalau bisa bubarkan sekalian tu ormas, ehh itu pemimpinya beneran umroh apa jadi tki sih......'",1,0,0,1,1,0,0,0,0,0,1,0,0
"Hasil Akhir, Menyatakan USER Melindungi Ahok TERDAKWA PENISTA AGAMA !!!",1,0,1,0,1,0,0,0,0,1,0,0,0
